Customer_ID,Customer_Name,Contact_Number,Email,City,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Years,Application_Date,Approval_Date,Disbursement_Date,Repayment_Status,Remarks
6309,Santosini Rajput,03956286173,yvohra@example.com,Ambattur,Gold Loan,478000,9.0,4,2021-03-29,2021-04-03,2021-04-07,Current,
6310,Dhruti Rai,08469746370,balvan74@example.com,Malda,Personal Loan,149000,14.0,2,2024-07-04,2024-07-13,2024-07-17,Closed,
6311,Moushumi Divedi,02543142353,andrewrajagopal@example.net,Tadipatri,Commercial Vehicle Loan,412000,10.5,4,2020-08-04,2020-08-04,2020-08-04,Closed,
6312,Lham Singh,+914003528017,riazachariah@example.net,Chennai,Gold Loan,356000,9.0,1,2020-06-06,2020-06-13,2020-06-17,Overdue,Missed last payment
6313,Yagnik Pandey,6300010342,lohit68@example.org,Bokaro,Small Business Loan,110000,12.0,1,2020-12-09,2020-12-20,2020-12-25,Current,
6314,Firoja Singh,+919474170254,yatinraman@example.com,Raurkela Industrial Township,Commercial Vehicle Loan,137000,10.5,1,2022-03-26,2022-03-30,2022-04-01,Closed,
6315,Nrisingh Srivastav,02932775439,magarnirja@example.net,Chinsurah,Gold Loan,116000,9.0,2,2024-03-28,2024-04-09,2024-04-14,Overdue,Missed last payment
6316,Sandhiya Devi,8124063477,tarak21@example.net,Tezpur,Personal Loan,722000,14.0,1,2021-11-10,2021-11-13,2021-11-15,Closed,
6317,Nirali Maurya,9708269199,gkarnik@example.com,Latur,Small Business Loan,449000,12.0,4,2020-01-16,2020-01-22,2020-01-23,Current,
6318,Malabika Singh,+917801515544,fnarayan@example.org,Ballia,Personal Loan,904000,14.0,5,2022-01-10,2022-01-11,2022-01-11,Closed,
6319,Firoj Khan Vishwakarma,09682318278,advaithbanerjee@example.org,Raichur,Small Business Loan,692000,12.0,5,2023-08-03,2023-08-15,2023-08-17,Overdue,Sent reminder notice
6320,Apan Yadav,00031821885,nilimasethi@example.com,Aligarh,Gold Loan,597000,9.0,1,2022-08-03,2022-08-12,2022-08-17,Closed,
6321,Milu Kumari,03723290442,dakshamannan@example.org,Latur,Commercial Vehicle Loan,410000,10.5,4,2023-05-16,2023-05-27,2023-06-01,Closed,
6322,Harshi Gupta,06085508219,isha62@example.org,Tirupati,Gold Loan,379000,9.0,2,2020-07-14,2020-07-24,2020-07-26,Current,
6323,Ranju Thakur,+912787932816,madhavideshmukh@example.org,Jodhpur,Small Business Loan,589000,12.0,5,2023-05-05,2023-05-13,2023-05-19,Closed,
6324,Bindeshwar Singh,8759381212,vkadakia@example.com,Bhavnagar,Small Business Loan,676000,12.0,5,2023-07-11,2023-07-22,2023-07-28,Overdue,Sent reminder notice
6325,Himashree Mishra,+914216519303,qdua@example.net,Kollam,Small Business Loan,402000,12.0,3,2020-01-11,2020-01-23,2020-01-25,Closed,
6326,Vijay Sharma Tiwari,+915984839315,sanivarsha@example.org,Gurgaon,Personal Loan,952000,14.0,1,2024-03-27,2024-04-09,2024-04-13,Current,
6327,Hmangaihi Sonkar,04972488242,bedijanani@example.com,Nagpur,Commercial Vehicle Loan,654000,10.5,4,2023-04-15,2023-04-24,2023-04-29,Closed,
6328,Princi Pandey,02407842748,manankuruvilla@example.org,Dharmavaram,Gold Loan,888000,9.0,1,2021-09-25,2021-10-07,2021-10-08,Current,
6329,Samrat Tiwari,04104355104,tarakdora@example.net,Rohtak,Gold Loan,771000,9.0,4,2020-10-23,2020-11-05,2020-11-08,Closed,
6330,Ramjeevan Srivastav,+917299487525,peterwali@example.net,Sikar,Small Business Loan,192000,12.0,4,2021-10-11,2021-10-21,2021-10-22,Closed,
6331,Reji Rajput,+915293776842,edwinekapad@example.net,Srinagar,Small Business Loan,661000,12.0,3,2023-07-06,2023-07-07,2023-07-07,Closed,
6332,Saakshi Singh,02335869378,kharezayyan@example.org,Jamnagar,Personal Loan,827000,14.0,3,2024-01-01,2024-01-02,2024-01-07,Closed,
6333,Goyal Mishra,08621488527,chhabrahemal@example.org,Naihati,Gold Loan,786000,9.0,3,2022-06-30,2022-07-03,2022-07-03,Overdue,Sent reminder notice
6334,Arshid Divedi,+910171350092,uaggarwal@example.net,Bangalore,Gold Loan,366000,9.0,2,2020-08-22,2020-08-26,2020-08-26,Closed,
6335,Nitu Seth,+912474332075,kaureiravati@example.org,Imphal,Commercial Vehicle Loan,689000,10.5,3,2021-05-25,2021-06-04,2021-06-06,Closed,
6336,Raji Rao,+912730055381,takdayamai@example.org,Shimla,Small Business Loan,595000,12.0,4,2024-01-27,2024-02-03,2024-02-04,Overdue,Missed last payment
6337,चन्दन Pratap,+913560240607,ssahni@example.org,Ongole,Commercial Vehicle Loan,186000,10.5,2,2022-02-02,2022-02-04,2022-02-10,Closed,
6338,Swami Thakur,02383915244,ayaan07@example.com,Kamarhati,Gold Loan,175000,9.0,1,2023-05-03,2023-05-04,2023-05-05,Overdue,Sent reminder notice
6339,Senti Rai,+916036195039,atwalekaja@example.org,Darbhanga,Personal Loan,659000,14.0,1,2022-06-14,2022-06-22,2022-06-24,Closed,
6340,Aayesha Vishwakarma,1633156376,munshianirudh@example.net,Sasaram,Small Business Loan,250000,12.0,2,2024-09-28,2024-10-05,2024-10-11,Current,
6341,Sangavi Yadav,8310344137,isaiah39@example.com,New Delhi,Personal Loan,952000,14.0,4,2024-06-05,2024-06-08,2024-06-12,Overdue,Account under review
6342,Manjusha Tiwari,4071088771,vedwin@example.net,Bokaro,Personal Loan,553000,14.0,4,2022-06-04,2022-06-13,2022-06-15,Overdue,Sent reminder notice
6343,Hanumantha Seth,+914846954851,bbalakrishnan@example.net,Indore,Small Business Loan,597000,12.0,5,2020-05-22,2020-06-04,2020-06-08,Closed,
6344,Jinti Tiwari,+917966528462,aryacharita@example.org,Sultan Pur Majra,Personal Loan,312000,14.0,2,2022-08-17,2022-08-31,2022-09-03,Overdue,Sent reminder notice
6345,Karnail Pandit,01955139529,aarush76@example.com,Medininagar,Small Business Loan,565000,12.0,4,2022-01-08,2022-01-21,2022-01-21,Current,
6346,Raushan Raj Seth,09106376249,praneelcontractor@example.com,Gaya,Small Business Loan,349000,12.0,5,2023-09-07,2023-09-19,2023-09-24,Closed,
6347,Paro Thakur,+914421971025,uchowdhury@example.com,Anantapuram,Gold Loan,517000,9.0,3,2022-10-03,2022-10-06,2022-10-08,Closed,
6348,Sheshrao Tiwari,03666013485,bchokshi@example.net,Mau,Gold Loan,769000,9.0,1,2021-08-31,2021-09-11,2021-09-17,Current,
6349,Niwas Pratap,6138264481,noah79@example.org,Ambala,Commercial Vehicle Loan,546000,10.5,1,2022-09-10,2022-09-15,2022-09-15,Current,
6350,Sanju Kumar Pratap,6432520835,netra66@example.org,Karnal,Gold Loan,486000,9.0,4,2021-10-11,2021-10-23,2021-10-24,Current,
6351,Roshan Singh Rajput,+910958219086,tgandhi@example.com,Hapur,Commercial Vehicle Loan,373000,10.5,2,2024-09-22,2024-09-24,2024-09-24,Overdue,Sent reminder notice
6352,Swagatika Rajput,4785587596,mkeer@example.org,Khora ,Small Business Loan,399000,12.0,4,2022-09-26,2022-09-27,2022-09-30,Current,
6353,Annya Devi,+915588584841,acharyaqabil@example.com,Katihar,Small Business Loan,367000,12.0,4,2022-12-24,2022-12-30,2022-12-31,Closed,
6354,Prava Divedi,05834815161,wyatt48@example.org,Durg,Commercial Vehicle Loan,868000,10.5,4,2022-05-27,2022-06-07,2022-06-13,Overdue,Sent reminder notice
6355,Aakaar Divedi,+911847253215,mishraindali@example.org,Hospet,Gold Loan,688000,9.0,3,2021-02-13,2021-02-14,2021-02-17,Overdue,Account under review
6356,Rafiya Tiwari,1447085577,danikevin@example.net,Ajmer,Commercial Vehicle Loan,378000,10.5,3,2020-11-28,2020-11-28,2020-12-02,Current,
6357,Ashrita Gupta,09059184549,dsheth@example.net,Surendranagar Dudhrej,Personal Loan,492000,14.0,2,2023-06-18,2023-06-21,2023-06-23,Current,
6358,Malvika Sonkar,+911173140378,chowdhuryvasana@example.com,Ballia,Commercial Vehicle Loan,313000,10.5,1,2022-06-02,2022-06-09,2022-06-13,Overdue,Account under review
6359,Raghavi Maurya,+912914916698,rsidhu@example.com,Tinsukia,Commercial Vehicle Loan,261000,10.5,4,2020-07-07,2020-07-17,2020-07-19,Current,
6360,Gajanana Pandey,+914444251060,ishani29@example.com,Patna,Small Business Loan,620000,12.0,4,2020-08-06,2020-08-18,2020-08-23,Overdue,Account under review
6361,Halappa Pandey,+912107010023,ayaanagarwal@example.net,Haridwar,Gold Loan,749000,9.0,1,2020-05-25,2020-05-30,2020-06-04,Closed,
6362,Aryan Kumar Yadav,09889109813,isaha@example.com,Guntakal,Personal Loan,235000,14.0,5,2020-12-29,2021-01-03,2021-01-06,Closed,
6363,Sudeshna Yadav,05969872378,tdey@example.net,Belgaum,Gold Loan,816000,9.0,2,2023-10-15,2023-10-16,2023-10-18,Closed,
6364,Mrinali Thakur,08579983494,nandinisubramaniam@example.org,Surendranagar Dudhrej,Personal Loan,643000,14.0,5,2023-06-30,2023-07-09,2023-07-10,Overdue,Missed last payment
6365,Jenifa Seth,6061028223,qwagle@example.net,Bareilly,Commercial Vehicle Loan,328000,10.5,3,2024-04-09,2024-04-18,2024-04-19,Current,
6366,Boya Pratap,04752261988,deepcharan@example.com,Karawal Nagar,Gold Loan,324000,9.0,5,2024-05-20,2024-05-28,2024-05-30,Overdue,Sent reminder notice
6367,Romita Vishwakarma,00282615868,ldoshi@example.net,Ghaziabad,Gold Loan,235000,9.0,5,2024-12-19,2024-12-29,2025-01-02,Current,
6368,Dnyanu Singh,0235378604,narangtanish@example.net,Nangloi Jat,Gold Loan,959000,9.0,2,2024-08-31,2024-09-14,2024-09-17,Closed,
6369,Kunjbihari Rao,8096014975,aashi67@example.com,Mahbubnagar,Small Business Loan,932000,12.0,4,2020-11-09,2020-11-21,2020-11-24,Current,
6370,Afruja Gupta,+917312971895,benjamindayal@example.com,Mau,Small Business Loan,385000,12.0,5,2023-12-02,2023-12-12,2023-12-13,Current,
6371,Chethana Kumari,+915589079415,abhimanyu62@example.net,Solapur,Small Business Loan,970000,12.0,1,2021-06-30,2021-07-12,2021-07-13,Current,
6372,Shaily Rao,06597697236,rnadig@example.net,Amroha,Commercial Vehicle Loan,545000,10.5,1,2022-04-13,2022-04-27,2022-04-28,Current,
6373,Suryaprakash Kumar,04892842583,mohansai@example.net,Danapur,Personal Loan,886000,14.0,1,2022-12-23,2022-12-25,2022-12-25,Current,
6374,Girijesh Seth,9874222744,chandreshkashyap@example.com,Dhanbad,Personal Loan,960000,14.0,5,2020-01-08,2020-01-18,2020-01-20,Overdue,Account under review
6375,Sharique Pandit,+916297493438,aaravdugar@example.net,Sambhal,Small Business Loan,634000,12.0,4,2020-08-19,2020-08-30,2020-09-01,Overdue,Missed last payment
6376,Atasi Gupta,1401880525,henry42@example.net,Rourkela,Personal Loan,239000,14.0,5,2020-11-15,2020-11-23,2020-11-28,Overdue,Missed last payment
6377,Jahnvi Thakur,+914291054452,abeer64@example.com,Tumkur,Small Business Loan,603000,12.0,1,2024-04-09,2024-04-20,2024-04-23,Overdue,Missed last payment
6378,Tajammul Maurrya,09886208299,sampathadvika@example.org,New Delhi,Gold Loan,320000,9.0,2,2022-02-03,2022-02-07,2022-02-07,Overdue,Sent reminder notice
6379,Karmbir Sonkar,04053064452,prasadubika@example.net,Chandigarh,Commercial Vehicle Loan,961000,10.5,1,2020-08-20,2020-08-21,2020-08-26,Overdue,Missed last payment
6380,Krishnamoorthy Tiwari,5715184280,chasmumbhatti@example.net,Avadi,Gold Loan,990000,9.0,3,2022-04-08,2022-04-14,2022-04-14,Overdue,Sent reminder notice
6381,Pubali Kumari,+912570230221,haritanadig@example.org,Bally,Commercial Vehicle Loan,399000,10.5,5,2023-07-01,2023-07-01,2023-07-04,Closed,
6382,Rinki Sonkar,+911321428598,manyachoudhry@example.org,Latur,Commercial Vehicle Loan,713000,10.5,2,2021-03-11,2021-03-15,2021-03-20,Current,
6383,Girijesh Maurrya,+917986966419,chauhanneha@example.net,Adoni,Personal Loan,309000,14.0,3,2020-07-12,2020-07-15,2020-07-17,Current,
6384,Amba Gupta,08604817745,tratti@example.com,Vijayawada,Commercial Vehicle Loan,639000,10.5,5,2024-05-07,2024-05-21,2024-05-22,Current,
6385,Shubhra Rai,08399025923,purohitdaksha@example.com,Siliguri,Commercial Vehicle Loan,784000,10.5,2,2021-09-04,2021-09-08,2021-09-13,Overdue,Sent reminder notice
6386,વિશાલ Rajput,1504524927,bishakhawali@example.net,Ghaziabad,Gold Loan,938000,9.0,2,2023-04-07,2023-04-12,2023-04-12,Current,
6387,Vishnupriya Rao,0223769532,gmannan@example.net,Navi Mumbai,Gold Loan,509000,9.0,1,2021-11-15,2021-11-28,2021-11-29,Closed,
6388,Wahidur Singh,7987761826,malhotraanirudh@example.com,Alwar,Gold Loan,993000,9.0,1,2020-07-08,2020-07-22,2020-07-24,Overdue,Account under review
6389,Deendyal Mishra,08377086214,warda98@example.org,Burhanpur,Gold Loan,233000,9.0,4,2020-04-07,2020-04-12,2020-04-15,Current,
6390,Nayanmoni Rai,9181142509,amara82@example.com,Gwalior,Personal Loan,903000,14.0,2,2022-05-08,2022-05-16,2022-05-18,Overdue,Account under review
6391,Dhina Sonkar,0546565771,darpan81@example.com,Chennai,Small Business Loan,777000,12.0,2,2023-02-23,2023-03-02,2023-03-02,Overdue,Account under review
6392,Shambhu Kumar Seth,+912760240294,sawhneyfaras@example.org,Ahmedabad,Personal Loan,259000,14.0,3,2023-07-28,2023-07-28,2023-08-01,Closed,
6393,Pushpam Srivastav,1897908930,draghavan@example.org,Solapur,Gold Loan,259000,9.0,3,2024-11-24,2024-12-03,2024-12-04,Current,
6394,Sraboni Vishwakarma,9922373426,fwalia@example.org,Raipur,Personal Loan,142000,14.0,3,2024-04-14,2024-04-14,2024-04-15,Overdue,Missed last payment
6395,Shanker Vishwakarma,05240585829,ranganathanbhanumati@example.com,Aizawl,Small Business Loan,838000,12.0,1,2024-07-08,2024-07-20,2024-07-23,Overdue,Missed last payment
6396,Rachit Gupta,09240350338,atighose@example.net,Farrukhabad,Personal Loan,141000,14.0,2,2024-01-21,2024-02-02,2024-02-02,Current,
6397,Papya Pratap,02357333650,geetika01@example.org,Tiruppur,Gold Loan,557000,9.0,3,2020-10-15,2020-10-16,2020-10-20,Closed,
6398,Vaghasiya Yadav,8593780485,dixitgayathri@example.com,Bangalore,Small Business Loan,237000,12.0,5,2021-10-30,2021-11-05,2021-11-08,Closed,
6399,Prashantha Mishra,00706045836,chandergavin@example.net,Kochi,Small Business Loan,182000,12.0,4,2022-02-10,2022-02-12,2022-02-16,Current,
6400,Dharmendra Singh Gupta,07938056414,sarmamanya@example.com,Bidhannagar,Small Business Loan,524000,12.0,1,2024-03-25,2024-03-28,2024-04-02,Closed,
6401,Bhavisha Maurya,01055841406,lipika36@example.org,Shimoga,Commercial Vehicle Loan,943000,10.5,3,2021-11-01,2021-11-08,2021-11-14,Current,
6402,Bisma Pandey,02352181247,theodorearya@example.org,Jabalpur,Small Business Loan,141000,12.0,3,2021-03-25,2021-04-01,2021-04-03,Closed,
6403,Susila Tiwari,01041544434,vedika82@example.net,Thoothukudi,Commercial Vehicle Loan,691000,10.5,4,2024-09-14,2024-09-22,2024-09-22,Current,
6404,मनीष Rai,+914263781823,tramachandran@example.com,Phusro,Small Business Loan,533000,12.0,4,2021-10-20,2021-11-02,2021-11-04,Overdue,Missed last payment
6405,Asfak Gupta,+915661867137,toordarsh@example.org,Sonipat,Gold Loan,440000,9.0,3,2024-07-30,2024-08-04,2024-08-08,Closed,
6406,Subhajit Pandit,08275716840,nrout@example.com,Kadapa,Gold Loan,379000,9.0,5,2023-05-04,2023-05-06,2023-05-07,Overdue,Sent reminder notice
6407,Meganathan Gupta,+910761164760,manbirdatta@example.com,Arrah,Gold Loan,893000,9.0,1,2021-12-15,2021-12-15,2021-12-15,Closed,
6408,Tejendra Rao,+912832459788,liam57@example.org,Kozhikode,Small Business Loan,948000,12.0,2,2023-01-19,2023-01-25,2023-01-26,Overdue,Account under review
6409,Aneesha Singh,1524902518,william62@example.net,Kadapa,Gold Loan,552000,9.0,5,2023-12-10,2023-12-18,2023-12-21,Overdue,Account under review
6410,Mousomi Divedi,+913858060009,avnisathe@example.net,Jaunpur,Small Business Loan,380000,12.0,1,2020-03-04,2020-03-04,2020-03-09,Closed,
6411,Dhan Singh Mishra,0170293533,shethindali@example.net,Vadodara,Gold Loan,964000,9.0,4,2024-10-15,2024-10-18,2024-10-24,Closed,
6412,Jwala Mishra,8671619166,vritti20@example.com,Nellore,Commercial Vehicle Loan,830000,10.5,4,2024-05-02,2024-05-14,2024-05-19,Overdue,Missed last payment
6413,Lopa Pandey,+919508983350,jgoda@example.net,Sonipat,Personal Loan,900000,14.0,1,2022-02-02,2022-02-06,2022-02-06,Closed,
6414,Dalchand Yadav,+915394659851,ekanta21@example.net,Panvel,Gold Loan,170000,9.0,3,2024-03-01,2024-03-12,2024-03-16,Current,
6415,Lakshya Pratap,05963852318,loganbassi@example.net,Naihati,Commercial Vehicle Loan,169000,10.5,4,2024-08-01,2024-08-09,2024-08-13,Closed,
6416,Gopika Singh,+911691874961,ayaanchander@example.net,Nashik,Commercial Vehicle Loan,345000,10.5,2,2022-05-21,2022-05-22,2022-05-27,Overdue,Missed last payment
6417,Minal Seth,+913029556300,borahamruta@example.com,Madanapalle,Personal Loan,115000,14.0,1,2020-09-09,2020-09-20,2020-09-24,Closed,
6418,Kohinoor Singh,6617928965,ramchaman@example.org,Nagercoil,Commercial Vehicle Loan,752000,10.5,5,2022-09-10,2022-09-18,2022-09-21,Overdue,Sent reminder notice
6419,Shishram Rai,0933466176,nbaral@example.net,Howrah,Gold Loan,263000,9.0,2,2023-06-13,2023-06-25,2023-07-01,Closed,
6420,Hemaxi Gupta,7672765835,ekajanath@example.org,Bahraich,Personal Loan,697000,14.0,2,2021-07-01,2021-07-08,2021-07-10,Closed,
6421,Rabiya Srivastav,+916564051254,manbirgoel@example.com,Gorakhpur,Commercial Vehicle Loan,806000,10.5,5,2021-12-11,2021-12-19,2021-12-20,Closed,
6422,Tarkeshwar Gupta,00149284081,idikasamra@example.com,Sirsa,Small Business Loan,166000,12.0,1,2022-09-13,2022-09-23,2022-09-27,Current,
6423,चंदन Rao,06014421595,kabirdoctor@example.org,Medininagar,Gold Loan,108000,9.0,3,2022-04-18,2022-05-01,2022-05-06,Closed,
6424,Moupriya Pandey,06385292946,geranilima@example.org,Raipur,Personal Loan,537000,14.0,1,2020-10-16,2020-10-28,2020-11-02,Overdue,Missed last payment
6425,विनोद कुमार Srivastav,6296717403,hminhas@example.com,Kadapa,Gold Loan,537000,9.0,4,2023-03-08,2023-03-22,2023-03-22,Closed,
6426,Puspendra Vishwakarma,9495676513,arunima09@example.com,Sambalpur,Gold Loan,500000,9.0,4,2024-08-28,2024-09-01,2024-09-06,Closed,
6427,Aktarul Singh,04289047927,widisha01@example.com,Jamshedpur,Personal Loan,882000,14.0,2,2022-06-21,2022-06-21,2022-06-23,Current,
6428,Jaipal Pandey,05912825813,charvi57@example.org,Bahraich,Small Business Loan,562000,12.0,2,2020-12-23,2020-12-24,2020-12-30,Closed,
6429,Adhira Seth,05053045070,lila44@example.org,Bhalswa Jahangir Pur,Small Business Loan,285000,12.0,4,2020-08-01,2020-08-12,2020-08-15,Closed,
6430,Girja Thakur,+910523137616,caleb20@example.org,Kota,Personal Loan,607000,14.0,4,2024-09-02,2024-09-08,2024-09-10,Overdue,Missed last payment
6431,Shafeeq Srivastav,+910514465382,yde@example.com,Kumbakonam,Small Business Loan,178000,12.0,4,2021-03-08,2021-03-10,2021-03-12,Closed,
6432,Kashika Singh,02997284190,sameshsathe@example.net,Rohtak,Small Business Loan,373000,12.0,3,2020-07-13,2020-07-15,2020-07-16,Overdue,Missed last payment
6433,असलम Tiwari,09743596203,aapte@example.com,Malda,Commercial Vehicle Loan,711000,10.5,4,2022-08-06,2022-08-19,2022-08-24,Overdue,Account under review
6434,Sweety Pandey,5901785934,yashoda95@example.org,Khammam,Gold Loan,147000,9.0,1,2021-06-22,2021-06-29,2021-06-29,Current,
6435,Md Minhaj Maurrya,+915206842938,umagar@example.org,Burhanpur,Commercial Vehicle Loan,671000,10.5,3,2024-07-28,2024-08-09,2024-08-09,Closed,
6436,Risky Seth,6752082280,udash@example.net,Aligarh,Personal Loan,171000,14.0,2,2021-12-09,2021-12-13,2021-12-17,Overdue,Account under review
6437,Hemakshi Gupta,3652133613,yuvraj58@example.com,Kanpur,Gold Loan,990000,9.0,3,2023-08-18,2023-08-22,2023-08-27,Overdue,Missed last payment
6438,Kavya Singh,+910443909890,sbhattacharyya@example.net,Thane,Small Business Loan,782000,12.0,5,2022-06-12,2022-06-24,2022-06-25,Overdue,Sent reminder notice
6439,Badrinath Thakur,04262041536,dkari@example.org,Dindigul,Personal Loan,756000,14.0,2,2020-02-26,2020-03-06,2020-03-06,Current,
6440,Ronita Rao,2800978473,dugarchatresh@example.net,Shivpuri,Commercial Vehicle Loan,839000,10.5,2,2021-05-12,2021-05-13,2021-05-18,Closed,
6441,Sushil Kumar Vishwakarma,06244609180,jagatvarghese@example.com,Uluberia,Small Business Loan,747000,12.0,4,2021-02-23,2021-02-28,2021-03-04,Current,
6442,Santana Maurrya,6044668131,ngopal@example.com,Guwahati,Gold Loan,125000,9.0,4,2023-08-09,2023-08-14,2023-08-15,Closed,
6443,Simu Srivastav,+913681832282,aariniraja@example.org,Jamnagar,Personal Loan,603000,14.0,2,2025-01-02,2025-01-02,2025-01-03,Current,
6444,Rajlakshmi Vishwakarma,05333529584,rachitaanne@example.net,Bhatpara,Gold Loan,252000,9.0,2,2020-12-31,2021-01-10,2021-01-10,Overdue,Account under review
6445,Danish Maurrya,02992001217,siyabhasin@example.com,Sasaram,Small Business Loan,448000,12.0,5,2024-09-14,2024-09-26,2024-10-01,Overdue,Sent reminder notice
6446,Vennila Devi,+918207644706,rishi00@example.com,Agartala,Commercial Vehicle Loan,397000,10.5,2,2021-06-02,2021-06-10,2021-06-16,Overdue,Sent reminder notice
6447,Dama Tiwari,3915043007,qprakash@example.org,Firozabad,Commercial Vehicle Loan,617000,10.5,3,2024-05-01,2024-05-12,2024-05-12,Closed,
6448,Vellaisamy Pratap,4200111090,murtyshravya@example.org,Asansol,Gold Loan,982000,9.0,2,2024-05-08,2024-05-15,2024-05-16,Current,
6449,Debojyoti Vishwakarma,05603505101,shahyochana@example.com,Bijapur,Gold Loan,641000,9.0,4,2024-05-06,2024-05-07,2024-05-13,Overdue,Account under review
6450,Anupama Pandey,09571532665,anigam@example.com,Guwahati,Small Business Loan,405000,12.0,4,2020-02-07,2020-02-11,2020-02-11,Overdue,Account under review
6451,Kailash Nath Pandey,1838101924,xtripathi@example.org,Chennai,Personal Loan,352000,14.0,5,2021-10-23,2021-10-24,2021-10-28,Closed,
6452,Imthiyaz Maurrya,+911222740008,yatan72@example.net,Ambattur,Commercial Vehicle Loan,854000,10.5,4,2023-03-12,2023-03-19,2023-03-23,Current,
